smoke_dum,neuroticism,conscientiousness,extraversion,smoke_parent,parent_control,maternal_care,taught,male,black,hisp,asian,race_other,prof,home,job_other
1,-0.3404441,-0.4042238,0.6679905,1,0.7142857,5,1,1,0,0,0,0,0,0,1
0,-1.312261,0.2260886,0.3490682,1,0.2857143,5,1,0,0,0,0,0,0,0,1
0,-0.3246819,-0.0890676,-0.8810606,1,0.2857143,4.5,1,0,0,0,0,0,1,0,0
0,-1.200408,-1.104105,0.076363,1,0.5714286,3.5,1,0,0,0,0,0,0,0,0
0,-0.3822008,-0.6525319,-0.5621383,1,0.5714286,5,1,0,0,0,0,0,0,0,0
0,-0.239637,0.5499773,-0.882374,1,0.2857143,4.5,1,1,0,0,0,1,0,0,1
1,-0.8930941,-0.7281125,-0.243216,1,0.8571429,5,1,0,0,0,0,0,0,1,0
0,0.8519343,-0.0890676,0.0294892,1,0.5714286,5,1,1,0,0,0,0,1,0,0
0,0.8542801,0.3105673,0.076363,1,0.8571429,3,1,0,0,0,0,0,0,0,0
1,-0.3822008,-0.3707998,-0.9279343,0,0.5714286,4,0,0,0,0,0,0,0,0,1
0,-0.2238747,-1.427994,-0.9279343,0,0.5714286,4.75,1,1,0,0,0,1,0,1,0
0,-0.3664385,-0.0890676,0.0301459,0,0.8571429,4.75,1,0,0,0,0,0,0,0,1
0,0.3728777,-1.352413,-0.8348436,1,0.7142857,4.75,1,1,0,0,0,0,0,0,1
0,-0.2829252,0.2260886,-1.29373,0,0.4285714,5,1,0,0,0,0,0,0,0,1
1,0.1724827,-0.7466268,-0.2894331,1,0.7142857,4,1,1,0,0,0,0,0,0,1
0,-0.2341067,-0.3373757,-0.1963423,1,0.5714286,4.5,1,0,0,0,0,0,0,0,1
0,0.8542801,0.92597,1.260275,1,1,5,1,1,0,0,0,0,0,1,0
0,0.8542801,0.8317094,0.3015378,1,0.7142857,4.25,1,1,0,0,0,0,0,0,1
0,0.8542801,0.1318281,0.6679905,1,0.7142857,4.75,1,0,0,0,0,0,1,0,0
0,0.8960367,-0.0556436,1.260275,1,0.7142857,4,1,0,0,0,0,0,0,0,1
0,0.8542801,1.565015,1.260275,1,0.8571429,4.75,1,1,0,0,0,0,0,0,1
0,0.8101776,-0.4551128,0.6686472,1,0.7142857,5,1,1,0,0,0,1,1,0,0
0,0.8417022,0.0473494,1.260275,1,0.2857143,3.5,1,0,0,0,1,0,1,0,0
0,-0.3246819,-1.573143,0.6679905,1,1,3.75,1,1,0,0,0,0,0,0,1
0,-0.3822008,0.6442378,0.3490682,1,0.4285714,4.75,1,0,0,0,1,0,0,1,0
0,0.8960367,1.565015,0.3490682,1,0.8571429,3,1,0,0,0,0,0,0,0,1
0,0.3287753,0.2260886,0.6686472,1,0.5714286,5,1,0,0,0,0,1,1,0,0
1,-0.3664385,-0.5072168,0.6211168,0,0.7142857,5,1,1,0,0,0,0,0,0,1
0,0.3988721,0.6863943,1.260275,1,0.7142857,5,1,1,0,0,0,0,0,0,1
0,-0.591677,-0.5582714,0.3490682,0,0.8571429,3,1,1,0,0,0,0,0,0,0
0,0.3728777,-0.0556436,0.3490682,1,0.8571429,4.5,1,0,0,0,0,0,0,0,0
0,0.9322631,1.249859,1.260275,1,1,4.25,1,0,0,0,0,0,1,0,0
0,0.3602999,-0.925366,0.3490682,1,0.2857143,4.75,1,1,0,0,0,0,0,0,1
0,0.8259399,0.2260886,1.260275,1,0.8571429,3.25,1,1,0,0,0,0,0,0,1
1,0.1952926,-1.282679,0.6686472,1,0.5714286,5,1,1,0,0,0,0,0,0,1
1,-0.2963417,-0.6612644,0.3490682,1,0.7142857,3.75,1,0,0,0,0,0,0,0,1
1,-0.3664385,-0.9676881,1.260275,0,0.8571429,4.75,1,1,0,0,0,0,0,0,1
0,0.8542801,0.3625056,1.260275,1,0.7142857,5,1,0,0,0,0,0,1,0,0
0,-1.170917,-0.4042238,0.3490682,0,0.7142857,5,1,0,0,0,0,0,0,0,1
0,0.8960367,-0.5072168,-1.154423,1,0.8571429,4.75,1,0,0,1,0,0,0,0,0
0,0.8802744,1.249859,-0.243216,1,0.8571429,4.5,1,1,1,0,0,0,1,0,0
0,0.8960367,1.565015,-1.839141,1,0.2857143,4.25,1,1,0,0,0,0,0,0,1
0,0.8960367,0.2260886,-0.5621383,1,0.7142857,4.5,1,0,1,0,0,0,1,0,0
0,-1.602919,-0.4129563,-0.5621383,1,0.8571429,3.25,1,0,0,1,0,0,0,0,1
1,-1.05142,-0.822373,-0.6545724,1,0.4285714,4.25,1,0,0,1,0,0,1,0,0
0,0.8834589,-0.4042238,-0.3363068,1,1,3.5,1,1,1,0,0,0,1,0,0
0,-0.3664385,0.2260886,-0.243216,0,0.8571429,4.25,1,0,1,0,0,0,0,0,1
0,0.5376278,0.6529703,-2.384551,1,0.7142857,5,1,1,0,1,0,0,0,0,1
0,-0.4081952,-0.5072168,-1.520219,1,0.4285714,4.75,1,0,0,1,0,0,0,1,0
0,-0.2081124,-0.7976814,-1.519562,1,0.8571429,4,1,1,0,0,0,0,0,0,0
0,0.8385177,-0.6946884,-0.5159213,0,0.2857143,5,1,1,0,1,0,0,0,0,1
0,-0.5247647,-0.788949,-0.8810606,0,0.4285714,5,1,1,0,0,0,1,0,0,1
0,0.4146344,-0.5072168,-1.199983,1,0.2857143,4.5,1,1,0,1,0,0,0,1,0
0,0.8542801,0.2260886,-0.6552291,1,0.8571429,4.5,1,0,1,0,0,0,0,0,1
0,0.2732899,0.5412448,-1.154423,1,0.5714286,4.5,1,0,0,0,0,0,0,0,1
0,-0.2986875,-1.751882,0.6679905,1,0.8571429,4.75,1,0,0,0,0,0,0,0,0
0,0.8133621,-1.146262,0.0757063,1,0.5714286,4.5,1,0,0,0,0,0,0,0,1
1,0.8960367,1.249859,0.3490682,1,0.7142857,5,1,1,0,1,0,0,0,0,0
0,0.8542801,0.92597,1.260275,1,0.2857143,5,0,0,0,0,0,0,1,0,0
0,-0.1789336,-0.2431152,0.6686472,1,0.8571429,4.75,1,1,0,0,0,1,0,0,1
0,0.2437304,1.249859,0.076363,1,0.4285714,5,1,1,0,0,1,0,0,0,0
0,-0.3246819,0.2260886,0.0301459,1,0.4285714,4.75,0,1,0,1,0,0,0,1,0
0,0.8417022,0.6442378,1.260275,1,0.8571429,4.5,1,1,0,0,0,0,0,0,1
0,-1.3044,-1.052001,0.9413525,0,0.5714286,4.5,1,0,0,0,0,0,0,0,1
0,-0.2081124,-0.0556436,0.3028512,1,0.7142857,5,1,1,0,0,0,0,1,0,0
0,0.7251327,-1.112838,0.6217735,0,1,4,1,0,1,0,0,0,0,0,1
0,-0.3664385,0.2260886,0.3490682,0,0.5714286,5,1,0,0,1,0,0,0,0,1
0,0.8960367,-0.0890676,0.6217735,1,0.5714286,4.75,1,0,0,1,0,0,0,0,1
1,0.8542801,1.249859,0.9875695,1,0.8571429,5,1,1,0,0,0,1,0,0,1
0,0.8960367,0.2260886,0.6679905,1,0.5714286,4.75,1,0,0,0,0,0,0,0,1
0,-0.2081124,0.5078208,0.3952852,1,0.4285714,3.75,1,0,0,0,0,0,0,0,1
0,0.9062688,0.4990883,1.260275,1,0.5714286,4.75,1,0,0,0,0,0,0,0,1
0,0.2019738,-0.4042238,0.9406958,0,0.5714286,4.25,1,1,0,0,0,0,0,0,1
0,0.8259399,0.2260886,0.0301459,1,0.5714286,5,1,0,0,0,0,1,0,0,1
0,-0.3664385,-0.5159492,0.3028512,1,0.8571429,4,1,1,0,0,0,1,0,0,1
0,-0.1923501,-0.0469111,0.6211168,1,0.4285714,4.75,1,1,0,0,0,1,0,1,0
0,0.2437304,-0.0978001,0.9875695,1,0.8571429,5,1,0,0,1,0,0,0,0,1
0,0.8542801,0.5412448,0.3490682,1,0.7142857,5,1,1,0,0,0,0,0,0,0
0,0.9094532,-0.2343827,-0.6090121,1,0.2857143,5,1,0,1,0,0,0,1,0,0
0,-1.587157,0.2260886,-0.8348436,0,0,4.5,0,0,0,0,0,0,1,0,0
1,-0.4987703,-0.0978001,-0.5621383,1,0.7142857,4.75,1,0,0,0,0,1,0,0,1
0,0.2563083,-0.0556436,-0.8341869,0,0.2857143,5,1,1,0,0,1,0,0,0,0
0,-0.3089196,0.2260886,-0.5621383,0,0.4285714,4.25,1,1,0,0,1,0,0,1,0
0,-0.3246819,-0.0978001,-0.8348436,0,0.4285714,4.25,1,1,0,0,1,0,1,0,0
0,0.0834392,-1.888299,-0.2425593,1,0.5714286,4.75,0,0,1,0,0,0,0,0,1
0,-2.318286,-0.0890676,-0.1494685,1,0.7142857,4.5,0,0,1,0,0,0,0,0,1
0,-0.483008,0.2260886,-0.6083553,1,0.8571429,4,1,0,1,0,0,0,0,0,0
0,0.3602999,-0.0890676,-0.8355003,1,0.5714286,5,1,0,0,0,0,0,0,1,0
0,0.8676965,0.92597,-0.6090121,0,1,5,1,0,0,1,0,0,0,0,1
0,0.8417022,0.5499773,-0.2894331,0,0.8571429,4.75,1,1,0,0,1,0,1,0,0
0,-2.523899,-0.2765392,-1.425814,0,0.2857143,4.75,1,1,0,0,1,0,1,0,0
0,-0.3506762,0.2260886,-0.2900898,1,0.7142857,5,1,0,1,0,0,0,0,0,1
0,0.8542801,0.2682451,-1.108862,1,0.7142857,4.75,1,1,1,0,0,0,0,0,0
0,-0.1537779,0.2260886,-0.5621383,0,0.7142857,5,1,1,0,0,1,0,0,0,1
0,0.745611,-0.4129563,-0.2425593,0,0.7142857,4.5,1,0,1,0,0,0,0,0,1
0,-0.3562064,-0.3707998,0.0301459,0,0.8571429,4.5,1,0,1,0,0,0,0,0,1
0,0.3602999,-0.6946884,-0.243216,1,0.5714286,5,1,1,0,0,1,0,0,0,0
0,-0.2081124,-0.788949,-0.243216,0,0.5714286,4,1,0,1,0,0,0,0,0,1
0,-1.358734,-0.5072168,-0.2425593,1,0.7142857,4,1,1,0,0,1,0,1,0,0
0,-0.3664385,-0.1920606,0.0294892,1,1,4.75,0,1,0,0,1,0,0,0,0
0,0.7093704,-0.4737927,-0.2425593,0,0.5714286,4.5,1,1,0,0,0,0,0,0,0
0,0.6211411,0.9681265,-0.3356501,1,0,3,1,0,1,0,0,0,0,0,0
1,-0.5247647,-0.3707998,-0.8810606,1,0.7142857,2.5,0,1,0,0,1,0,0,0,1
0,-2.300479,-2.630503,-1.472688,1,0.8571429,4.25,1,0,0,0,0,0,1,0,0
0,0.8960367,1.283283,-1.246857,1,0.5714286,4.5,1,1,1,0,0,0,1,0,0
0,0.2516309,0.3625056,-1.153766,1,0.5714286,4.5,0,1,0,0,0,0,0,0,0
0,0.3602999,-0.4737927,-0.0167278,1,0.7142857,4.5,1,0,0,0,1,0,0,0,1
0,-0.3664385,-0.5072168,-0.8810606,0,0.2857143,4.75,1,0,0,0,1,0,0,0,0
0,-0.1797722,-0.9851531,-0.3356501,0,0.7142857,4.5,1,1,1,0,0,0,0,0,1
0,0.1433039,0.2260886,-0.2894331,0,0.5714286,2.5,1,0,0,0,1,0,0,0,1
0,0.3602999,-0.0556436,0.9413525,0,0.8571429,5,1,0,0,1,0,0,1,0,0
0,0.8542801,1.283283,0.3497249,0,0.5714286,4.5,1,1,0,0,0,0,0,0,0
0,-1.105755,-0.4129563,0.0757063,1,0.4285714,5,0,0,0,1,0,0,0,0,1
0,0.7511271,-0.4463803,0.6224302,1,0.4285714,4.75,1,0,1,0,0,0,0,0,1
0,-0.3813622,-1.897198,0.3497249,1,0.7142857,4.75,1,0,0,1,0,0,1,0,0
0,-0.8355752,-1.060734,0.3490682,1,0.4285714,3.75,0,0,1,0,0,0,0,0,0
0,0.8542801,-0.0556436,0.3490682,0,0.5714286,4.5,1,1,0,0,1,0,1,0,0
1,0.0141566,-1.009845,0.9413525,1,0.8571429,4.25,1,1,0,0,0,1,0,0,1
0,-0.3664385,0.2260886,0.3490682,0,0.4285714,4.25,1,0,0,0,0,0,0,0,1
0,-0.3246819,-0.3707998,0.076363,1,0.8571429,4.5,0,0,0,0,0,0,0,0,1
0,0.8542801,0.6442378,0.9406958,0,0.4285714,5,0,0,0,0,1,0,0,1,0
0,-0.3822008,0.9681265,0.9406958,1,0.2857143,5,1,1,1,0,0,0,1,0,0
0,-0.8513375,-1.240522,1.260275,1,0.7142857,4,1,1,0,0,1,0,0,1,0
0,0.3445376,-0.0556436,0.3490682,0,0.4285714,4.75,1,0,0,0,1,0,1,0,0
0,0.8417022,-0.0890676,0.6679905,1,0.5714286,4.75,1,1,0,0,1,0,1,0,0
0,0.7999455,1.565015,0.442159,1,0.1428571,2.75,1,0,0,0,0,1,0,0,1
0,-0.3506762,0.2260886,1.260275,0,0.8571429,4.5,1,1,1,0,0,0,1,0,0
0,-0.3947787,0.3290816,0.6211168,0,0.2857143,4.75,1,1,0,0,1,0,1,0,0
0,-0.2703474,-1.385837,0.9875695,0,0.2857143,3.75,0,0,0,0,1,0,0,0,0
0,-0.3664385,-0.822373,1.260275,1,0.8571429,4.25,1,0,0,0,1,0,0,0,0
0,0.8542801,-0.0556436,0.6679905,1,0.1428571,4.75,1,0,0,1,0,0,0,0,0
0,-0.3506762,0.5499773,0.6217735,0,0.7142857,3.25,1,1,1,0,0,0,0,0,0
0,-0.1923501,0.2260886,0.6217735,0,0.5714286,5,1,0,0,1,0,0,0,0,1
0,-0.3664385,0.2260886,0.6211168,0,0.8571429,4.5,1,1,0,0,1,0,0,1,0
0,-0.3664385,-0.0890676,0.9406958,0,0.4285714,4.75,1,1,0,0,1,0,1,0,0
0,0.8960367,1.565015,1.260275,0,0.4285714,5,1,1,0,1,0,0,0,0,0
0,-0.1923501,0.2260886,0.9406958,1,0.8571429,5,1,0,1,0,0,0,0,0,1
0,0.8960367,1.565015,1.260275,1,0.7142857,4.25,1,0,1,0,0,0,0,0,1
0,-0.1797722,-1.74315,1.260275,1,0.5714286,5,1,1,0,1,0,0,0,0,1
0,-0.5066321,-1.436726,1.260275,1,0.4285714,4.75,0,0,1,0,0,0,0,0,1
0,0.1862115,0.2260886,0.3490682,1,1,4.5,1,1,0,1,0,0,0,0,1
0,-0.2238747,-0.3707998,0.3490682,1,0.8571429,4.75,1,0,0,0,0,0,0,0,0
0,0.6290416,-0.1586365,-1.108862,0,0.5714286,5,1,1,0,0,0,0,0,0,1
0,-0.3404441,-0.0978001,-1.106235,0,0.7142857,4.5,1,1,0,0,0,0,0,0,0
0,0.8542801,-0.3707998,0.3490682,1,0.7142857,5,1,0,0,0,0,1,0,0,1
1,-0.4751075,-0.0556436,-0.4697042,1,0.8571429,4,1,0,0,0,0,1,0,0,1
0,-0.4987703,-0.4042238,0.3497249,1,1,4.75,1,1,0,0,0,0,0,1,0
0,-2.458805,-0.788949,-2.384551,0,0.8571429,2.5,1,0,0,0,0,0,0,0,1
0,-0.1797722,-0.6612644,0.3490682,1,0.7142857,5,1,1,0,0,0,0,1,0,0
0,-1.358734,-0.3373757,0.3490682,1,0.7142857,4.5,1,0,0,0,0,0,1,0,0
0,-1.33274,-0.3795322,0.0301459,1,0.7142857,5,1,0,0,1,0,0,0,0,1
1,-1.602919,-1.573143,-2.384551,1,1,4.25,1,0,0,1,0,0,0,0,1
0,-0.3664385,0.2260886,0.3490682,1,0.4285714,4.75,1,0,0,0,0,0,1,0,0
0,0.8259399,-0.0978001,0.3021945,0,0.2857143,4.75,1,1,0,0,0,0,1,0,0
0,0.683376,-0.9243166,0.076363,1,0.5714286,3.75,1,1,0,0,0,0,0,1,0
1,0.8542801,-0.6946884,-0.3349934,1,0.5714286,4.75,1,1,0,0,0,0,1,0,0
0,-0.4286735,-1.436726,-0.8804039,1,1,4.5,1,0,0,0,0,0,1,0,0
0,-0.3664385,-2.451764,-0.8810606,1,0.4285714,4.75,1,0,0,0,0,1,0,1,0
1,0.456391,1.565015,-0.0154144,0,1,4.25,1,1,0,1,0,0,0,0,1
0,-0.3664385,-0.3373757,-0.6076986,1,0.5714286,5,1,0,0,0,0,1,0,0,1
0,0.3988721,-0.6859559,-0.5621383,0,0.7142857,5,1,0,0,0,0,0,1,0,0
0,-0.1108703,-1.39457,0.3490682,1,0.5714286,4.5,1,0,0,0,0,0,1,0,0
0,-0.3404441,-0.1920606,0.0294892,1,0.4285714,4.5,1,0,0,1,0,0,0,0,1
0,0.683376,0.2260886,0.3490682,1,0.5714286,4.75,1,1,0,0,0,0,0,0,1
0,0.2732899,-0.1920606,-0.2894331,0,0.7142857,4.5,1,0,0,0,0,1,1,0,0
0,-0.1663557,-0.3707998,0.3015378,1,0.8571429,4,1,1,0,0,0,0,1,0,0
0,0.8542801,-1.291577,0.6217735,1,0.2857143,4,1,1,0,0,0,0,0,1,0
1,-0.3664385,-1.888299,1.260275,1,0.4285714,2.5,1,1,0,1,0,0,0,0,1
0,0.3728777,0.6442378,1.260275,1,0.7142857,4.25,1,1,0,0,0,0,0,0,1
0,0.1862115,-0.5072168,1.260275,0,0.7142857,5,1,1,0,0,0,0,0,0,1
0,0.8542801,-0.3707998,0.9413525,1,0.5714286,4.5,1,1,0,1,0,0,0,0,1
0,0.8542801,0.9681265,0.6679905,1,0.4285714,4.5,1,1,0,0,0,0,0,0,1
0,0.4146344,-0.4129563,0.6211168,1,0.7142857,4,1,1,0,0,0,0,1,0,0
0,-0.3822008,-0.4129563,1.260275,1,0.7142857,4.75,1,0,0,0,0,0,0,0,1
0,0.3433867,-1.47015,0.9406958,1,0.8571429,5,1,1,0,0,0,0,0,0,1
0,-0.3664385,-0.0978001,1.260275,1,0.5714286,4.75,1,1,0,0,0,1,0,0,0
0,-0.3246819,-0.5072168,0.9875695,1,0.7142857,4.5,1,0,0,0,0,0,0,0,0
0,0.8417022,-0.5072168,0.6679905,0,0.8571429,5,1,0,0,0,0,0,0,1,0
0,-0.8218464,-0.4129563,0.9406958,1,0.2857143,4.75,1,0,0,0,0,0,0,0,0
0,0.8259399,0.3625056,0.6686472,1,0.7142857,4.25,1,0,0,0,0,0,1,0,0
0,0.8960367,0.2260886,0.6217735,1,0.7142857,4.75,1,0,0,0,0,0,0,0,1
0,-0.1663557,-0.0803351,0.9875695,1,0.8571429,5,1,0,0,0,0,0,0,0,1
0,0.2890522,0.2348211,0.9875695,1,0.5714286,5,1,0,0,0,0,0,1,0,0
0,-0.3664385,0.2260886,0.9406958,1,0.5714286,5,1,0,0,0,0,0,1,0,0
0,0.683376,0.2260886,0.9406958,0,0.2857143,5,1,1,0,0,0,0,1,0,0
0,0.6959539,-1.018577,0.6686472,0,0.8571429,2.5,1,1,0,0,0,0,0,1,0
0,0.8960367,0.9681265,1.260275,1,0.8571429,5,1,1,0,0,0,0,0,0,1
0,0.8417022,0.2260886,0.9406958,0,0.7142857,4.75,1,0,1,0,0,0,1,0,0
0,-0.3664385,-0.0556436,1.260275,0,0.8571429,5,1,1,0,0,0,0,1,0,0
0,0.8960367,-0.5159492,1.260275,0,0.8571429,5,1,1,0,0,0,0,1,0,0
0,0.2732899,-1.564411,0.6217735,1,0.5714286,4.5,1,0,0,0,0,0,0,0,0
0,0.8960367,-1.821451,1.260275,1,0.4285714,5,1,0,0,0,0,0,1,0,0
0,0.8542801,-0.3795322,0.9406958,1,0.4285714,5,1,1,0,0,0,0,1,0,0
0,0.3445376,-0.0978001,1.260275,1,0.7142857,4,1,0,0,0,0,0,0,0,1
0,0.4406288,0.2260886,1.260275,1,0.4285714,4.75,1,1,1,0,0,0,0,0,1
1,0.0854043,-0.0890676,-2.384551,0,0.7142857,4.75,0,1,0,0,1,0,0,0,1
0,-3.06579,-3.227226,-1.425814,1,1,4,1,0,1,0,0,0,0,0,0
1,-1.004948,0.2260886,-0.7886266,0,0.7142857,3.5,1,0,0,1,0,0,0,1,0
0,-0.3664385,0.2260886,0.076363,0,0.7142857,5,1,0,0,0,0,0,1,0,0
1,-0.9021753,-0.1920606,-0.6083553,1,0.8571429,4.75,1,0,1,0,0,0,0,0,1
0,-0.2624469,-0.0890676,-1.473345,1,0.5714286,5,1,1,0,0,0,0,0,0,1
0,-1.674167,-0.5072168,-0.2881196,1,0.7142857,3.25,1,1,1,0,0,0,0,1,0
1,0.683376,0.5412448,-1.247513,1,0.5714286,4.5,1,1,0,1,0,0,0,1,0
0,-0.2466846,-0.0978001,-1.473345,1,1,5,1,0,1,0,0,0,1,0,0
0,-0.0717025,1.283283,-0.5621383,1,0.8571429,4,1,1,0,1,0,0,0,1,0
1,-0.3506762,-0.6102098,0.0757063,1,0.5714286,3.75,1,1,0,1,0,0,0,0,1
0,0.1149638,0.098404,-1.20064,1,0.8571429,3.75,1,0,0,0,0,1,0,0,0
0,-0.249869,-0.0556436,0.0294892,1,1,4,0,0,0,1,0,0,0,0,0
0,-0.3664385,-1.070681,-0.5614816,0,0.7142857,5,1,1,0,0,1,0,1,0,0
0,0.8960367,1.283283,0.0294892,1,0.5714286,5,1,0,0,1,0,0,0,0,1
1,0.8542801,-0.7281125,-1.426471,0,0.8571429,3.75,1,0,0,1,0,0,0,0,1
0,0.8802744,0.2260886,0.0294892,1,0.5714286,4.75,1,1,1,0,0,0,1,0,0
0,-0.8667876,-0.6189423,-0.2887764,1,0.4285714,5,1,1,0,0,1,0,0,0,0
0,-0.3664385,0.2260886,1.260275,1,0.5714286,4.75,1,0,0,1,0,0,0,0,0
1,0.8385177,0.6442378,1.260275,0,0.7142857,5,1,0,1,0,0,0,0,0,0
0,0.2279681,1.241126,0.9875695,1,0.5714286,4.75,1,1,0,0,1,0,0,0,0
0,-0.6895146,-0.4129563,1.260275,1,0.8571429,5,1,1,1,0,0,0,0,0,1
1,0.8960367,1.249859,1.260275,1,0.8571429,5,1,0,0,0,0,1,0,1,0
0,0.8645121,0.6529703,1.260275,1,0.5714286,5,1,0,0,1,0,0,0,0,0
0,0.8960367,-0.1920606,0.3490682,1,0.5714286,4,1,1,0,1,0,0,0,0,1
0,0.7999455,1.249859,0.9406958,1,0.2857143,5,1,1,0,0,0,0,0,1,0
0,-0.5688671,0.3625056,0.9406958,1,0.2857143,5,1,0,0,1,0,0,0,0,1
0,0.8259399,0.9681265,1.260275,1,0.8571429,5,1,1,0,0,0,0,0,0,1
0,-0.3664385,0.2260886,0.9406958,1,0.5714286,4.75,1,1,1,0,0,0,0,0,1
1,-0.3246819,-0.1312241,0.6224302,1,0.4285714,4.5,1,1,1,0,0,0,0,0,0
0,-0.4467674,-0.7133684,0.6211168,1,0.5714286,4.75,1,1,0,1,0,0,0,0,0
0,0.8802744,0.2260886,1.260275,1,1,5,1,0,0,0,0,0,0,0,1
0,0.2685739,0.2869251,0.6679905,1,0.7142857,5,1,1,0,0,0,0,0,1,0
1,0.8542801,-0.0890676,0.3490682,0,0.8571429,5,1,1,0,0,0,0,1,0,0
1,-0.3246819,-0.6525319,0.6211168,1,1,4.75,1,1,0,0,0,0,1,0,0
1,-0.3439409,-0.4650603,0.9413525,1,0.7142857,3,1,1,0,0,0,0,0,1,0
0,0.8542801,1.283283,1.260275,1,0.8571429,4.75,1,1,0,1,0,0,0,1,0
1,0.8542801,1.565015,1.260275,1,0.5714286,5,1,0,1,0,0,0,0,0,0
1,-1.628914,-1.146262,0.6679905,1,0.7142857,4.25,1,0,0,0,0,0,1,0,0
0,-0.3664385,0.2260886,0.3021945,0,0.5714286,5,1,1,1,0,0,0,0,0,1
0,0.4146344,0.9681265,0.9875695,1,0.7142857,5,1,1,0,1,0,0,0,1,0
0,0.8542801,0.2260886,0.9413525,0,0.5714286,3.75,1,0,0,0,1,0,0,0,1
0,-0.3822008,0.2260886,0.0294892,1,0.8571429,4.75,1,0,0,1,0,0,0,0,1
0,-0.5948614,-0.788949,-1.20064,1,0.8571429,4,1,0,0,1,0,0,1,0,0
0,-0.2545851,-0.0890676,-0.5614816,1,0.8571429,5,1,1,0,1,0,0,1,0,0
0,-0.5271105,-0.1920606,-1.792267,0,0.2857143,5,1,1,0,1,0,0,0,0,1
0,0.7999455,0.0473494,-0.8817173,1,0.8571429,4.75,1,1,0,1,0,0,0,0,1
0,-0.3278663,-0.0890676,-0.5621383,0,0.5714286,4.75,0,0,0,1,0,0,0,0,1
0,0.3602999,0.92597,0.0301459,0,0.4285714,5,1,0,0,1,0,0,0,0,1
0,0.8542801,0.6776618,-0.2887764,0,0.5714286,4.75,1,0,0,1,0,0,1,0,0
0,0.7841833,0.92597,0.3035079,0,0.4285714,5,1,1,1,0,0,0,0,0,1
0,-0.9663754,1.283283,0.6679905,0,0.4285714,4.75,1,0,0,1,0,0,0,0,1
0,0.8542801,0.7287164,1.260275,0,1,4,1,1,0,1,0,0,0,1,0
0,0.3728777,0.2260886,0.3490682,1,0.7142857,4.5,1,0,0,1,0,0,0,0,1
0,-0.3664385,0.2260886,0.3490682,1,0.2857143,5,1,0,0,1,0,0,0,0,1
0,0.8417022,0.8317094,0.9875695,1,0.5714286,5,1,0,0,1,0,0,0,0,0
0,-0.2624469,-0.4129563,0.6686472,0,0.7142857,4.75,1,1,0,1,0,0,0,0,1
0,-0.3372597,-0.5159492,0.9875695,0,1,3.5,1,0,1,0,0,0,1,0,0
0,-0.410541,0.2260886,1.260275,1,0.4285714,5,1,1,0,1,0,0,0,0,0
0,0.8417022,0.6863943,0.12258,0,0.8571429,5,1,0,0,1,0,0,0,0,1
0,0.3602999,0.9681265,0.3490682,1,0.7142857,5,1,1,0,1,0,0,1,0,0
1,0.6290416,-1.530987,-1.566436,0,0.8571429,2,1,0,1,0,0,0,0,0,1
0,0.8542801,0.5412448,0.0308026,1,0.7142857,4.75,1,0,1,0,0,0,0,1,0
1,-0.3664385,0.2260886,-0.2881196,0,0.7142857,5,1,1,1,0,0,0,0,0,1
0,0.8385177,1.001551,-0.6552291,0,1,5,1,0,0,1,0,0,1,0,0
1,-1.446963,-0.8311055,-1.792267,1,1,3,1,0,1,0,0,0,0,0,1
0,0.9252155,0.5078208,-1.520219,1,0.8571429,3.25,1,1,1,0,0,0,0,0,0
0,-0.3979631,0.2260886,-0.5621383,1,0.8571429,5,1,0,1,0,0,0,0,0,1
0,0.8542801,0.2260886,-1.246857,1,0.7142857,4.75,1,1,1,0,0,0,0,0,1
0,-0.3144498,0.2260886,-0.0173845,1,0.4285714,4.5,1,0,1,0,0,0,0,1,0
0,-1.994316,-0.4129563,-0.2900898,1,0.7142857,3.25,1,0,1,0,0,0,0,0,1
1,0.9094532,0.9681265,-0.9279343,0,0.8571429,5,1,0,1,0,0,0,0,0,0
0,0.8291243,-0.3707998,-0.5621383,0,0.7142857,5,1,0,0,0,0,1,1,0,0
0,0.3445376,0.5078208,-0.2894331,0,0.5714286,4.5,1,1,1,0,0,0,0,0,1
1,0.2268172,0.3290816,-0.9279343,1,0.8571429,4.75,1,0,1,0,0,0,0,0,1
0,0.8542801,0.5499773,-0.196999,1,1,5,1,1,1,0,0,0,1,0,0
0,-0.3664385,-0.0978001,-1.566436,1,0.8571429,4.5,1,0,0,1,0,0,0,0,1
0,-1.428831,-0.788949,-1.473345,1,0.8571429,4.5,1,0,0,0,0,0,0,1,0
0,-1.587157,0.2260886,-0.2425593,0,0,5,1,0,1,0,0,0,0,0,1
0,-0.3664385,-1.052001,-0.2438727,1,0,5,1,0,1,0,0,0,0,1,0
0,-2.400974,-0.8311055,-2.384551,1,0.8571429,3.5,1,1,0,0,0,0,0,1,0
0,-0.3979631,-0.4042238,-0.243216,1,0.8571429,4.5,0,0,0,0,0,0,1,0,0
0,0.7377105,1.283283,-0.2894331,1,1,4.75,1,1,1,0,0,0,0,0,1
0,0.1307261,-0.0556436,-0.2425593,1,1,3,1,1,1,0,0,0,0,0,1
1,-0.2939714,-0.5072168,-1.427128,1,0.4285714,4.25,1,0,0,0,0,1,0,0,1
0,-0.3246819,-0.6859559,0.0294892,1,0.7142857,4.75,1,1,1,0,0,0,0,0,1
